Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO BRASIL - CREVISC;10.143.743;b3S;I;2;S5;9;GUARAMIRIM;SC;03/2024;58.838;0;12;28;14;1;1;0;56;1.041;5.528;12.926;15.438;3.830;1.496;33;40.292;61;698;1.818;2.749;655;26;0;6.005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;893;2.473;3.636;3.801;1.033;650;0;12.485;0
CREDISIS CREDIBRÁS COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO OESTE DE RONDÔNIA;5.597.773;b3S;I;2;S5;9;NOVA BRASILANDIA;RO;03/2024;58.171;0;1;0;0;0;0;0;2;366;16.627;14.504;1.473;14;0;0;32.983;1;225;547;480;55;0;0;1.309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.449;5.158;0;0;0;11.607;167;8.075;4.020;9;0;0;0;12.271;0
COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI;804.046;b3S;I;2;S5;9;CAPITOLIO;MG;03/2024;57.088;0;77;206;413;54;0;0;750;160;3.050;7.863;8.214;2.158;489;0;21.933;13;249;702;1.123;317;24;0;2.428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.216;18.187;4.854;927;372;0;28.557;278;2.699;435;8;0;0;0;3.420;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74.248.949;b3S;I;2;S5;9;SAO JOAO DA BOA VISTA;SP;03/2024;56.787;0;2.599;5.324;12.368;9.363;21.195;0;50.849;0;454;879;1.367;324;237;0;3.262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;2.580;0;0;0;0;0;2.676;0
COOPERATIVA DE CRÉDITO MÚTUO DO CEARÁ - SICOOB CEARÁ;3.620.772;b3S;I;2;S5;9;FORTALEZA;CE;03/2024;56.685;63;2.075;4.902;13.867;15.122;18.035;0;54.065;30;412;1.030;307;16;0;0;1.795;0;4;11;9;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;635;32;0;0;0;0;800;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92.935.741;b3S;I;2;S5;9;PORTO ALEGRE;RS;03/2024;56.297;2;2.321;5.801;11.319;6.233;1.855;0;27.531;115;1.603;4.521;7.559;3.627;1.224;0;18.649;1;265;856;1.960;1.122;550;0;4.754;0;18;55;142;147;324;0;686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;354;983;2.061;1.016;237;0;4.676;0
ALESTA SOCIEDADE DE CREDITO DIRETO S.A.;38.316.293;n1;I;3;S5;43;JAGUARIUNA;SP;03/2024;55.863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.311;23.455;15.755;341;0;0;0;55.863;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49.654.502;b3S;I;2;S5;9;CATANDUVA;SP;03/2024;55.466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.045;2.593;36.609;7.961;0;0;0;48.207;0;440;1.290;0;5.529;0;0;7.259;0
COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE;7.194.313;b3S;I;2;S5;9;ARAPONGAS;PR;03/2024;55.366;255;1.420;3.463;8.730;8.659;5.664;0;28.191;543;1.563;4.049;3.074;1.059;656;0;10.943;257;348;1.218;1.992;453;0;0;4.268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.319;2.408;2.804;2.038;451;0;0;9.021;1.089;1.852;2;0;0;0;0;2.943;0
COOPERATIVA DE CRÉDITO COOPCRED;53.623.781;b3S;I;2;S5;9;VALPARAISO;SP;03/2024;55.342;0;95;296;413;92;0;0;896;561;2.215;5.772;8.109;1.672;15;0;18.345;38;331;834;1.139;59;0;0;2.400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;942;4.294;12.472;7.612;35;0;0;25.355;1.466;3.334;3.506;40;0;0;0;8.346;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E CATEGORIAS AFINS - UNICRED MÚLTIPLO VALOR LTDA.;1.090.027;b3S;I;2;S5;9;NITEROI;RJ;03/2024;55.317;0;0;0;0;0;0;0;0;682;5.286;10.560;13.715;3.737;2.260;2;36.242;5;628;1.520;1.711;65;0;0;3.929;0;79;191;533;537;453;0;1.794;467;6.826;2.497;6;0;0;0;9.796;0;0;0;0;0;0;0;0;25;1.755;624;451;253;448;0;3.556;0
COOPERATIVA DE CRÉDITO DO VALE EUROPEU - SICOOB EURO VALE;82.133.182;b3S;I;2;S5;9;TIMBO;SC;03/2024;55.214;14;198;480;798;169;58;0;1.717;911;4.152;10.108;17.955;3.048;374;0;36.548;24;553;1.470;2.708;1.036;19;0;5.811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;415;2.237;1.534;1.303;1.505;0;7.038;1.687;1.904;82;210;97;121;0;4.100;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SISTEMA DE JUSTIÇA NO ESTADO DO CEARÁ - SICREDI COOPERJURIS;8.041.950;b3S;I;2;S4;9;FORTALEZA;CE;03/2024;54.814;50;2.300;6.488;14.809;11.037;15.251;0;49.935;51;456;374;381;77;0;0;1.339;0;56;152;251;41;0;0;500;0;0;0;0;0;0;0;0;110;1.956;661;2;0;0;0;2.729;0;0;0;0;0;0;0;0;23;124;61;70;33;1;0;312;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS E SERVIDORES DA SEGURANÇA DO ESTADO DO RIO GRANDE DO SUL - SICREDI MIL RS;3.212.823;b3S;I;2;S4;9;PORTO ALEGRE;RS;03/2024;54.638;212;3.119;8.249;13.213;4.938;1.500;0;31.231;112;802;1.779;1.981;420;111;0;5.206;0;201;563;1.089;314;0;0;2.167;0;4;9;24;24;122;112;295;285;6.785;2.548;25;0;0;0;9.644;0;0;0;0;0;0;0;0;181;885;1.798;1.427;871;934;0;6.096;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI POL RS/SC;3.000.142;b3S;I;2;S4;9;PORTO ALEGRE;RS;03/2024;54.543;2;2.169;6.327;13.690;9.145;3.239;0;34.572;45;224;1.079;1.032;494;623;0;3.496;0;38;116;200;27;0;0;381;0;40;74;198;199;987;959;2.456;146;6.896;2.222;21;0;0;0;9.285;0;0;0;0;0;0;0;0;61;567;660;827;669;1.568;0;4.352;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA - CRESOL LITORAL;5.410.056;b3S;I;2;S5;9;JAGUARUNA;SC;03/2024;54.456;0;19;47;122;64;31;0;283;285;2.434;6.006;8.972;3.061;98;0;20.857;147;908;2.251;3.244;594;0;0;7.144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;3.514;4.933;5.240;4.086;3.260;0;21.078;149;1.218;1.174;1.651;726;152;25;5.094;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6.910.457;b3S;I;2;S5;9;SANTA CRUZ DAS PALMEIRAS;SP;03/2024;54.356;48;453;1.181;3.237;2.665;584;0;8.168;487;3.014;7.258;12.532;5.822;1.014;0;30.127;8;92;372;512;106;0;0;1.089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.166;2.710;2.098;414;163;0;7.550;1.145;4.849;471;511;412;34;0;7.421;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PITANGUI E REGIAO LTDA. - SICOOB CREDPIT;4.181.542;b3S;I;2;S5;9;PITANGUI;MG;03/2024;54.197;0;169;405;767;209;0;0;1.550;346;5.820;13.800;14.936;1.640;148;0;36.690;16;236;641;1.119;261;0;0;2.272;0;0;0;0;0;0;0;0;97;1.115;496;0;0;0;0;1.708;0;0;4.301;805;436;452;0;5.995;1.104;3.783;263;272;269;291;0;5.982;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA;73.326.449;b3S;I;2;S5;9;CRUZ ALTA;RS;03/2024;53.629;95;275;538;931;561;816;0;3.217;804;5.872;9.816;14.043;3.600;1.803;0;35.938;73;240;562;1.242;166;0;0;2.284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;664;1.473;0;0;0;0;2.137;1.376;2.791;1.307;2.543;1.736;300;0;10.053;0
CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA;5.439.425;b3S;I;2;S5;9;RIO BRANCO;AC;03/2024;53.006;0;0;0;0;0;0;0;0;265;13.607;18.345;2.251;0;0;0;34.468;159;997;2.092;1.293;0;0;0;4.541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355;51;0;0;0;406;1.281;4.576;7.604;130;0;0;0;13.591;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11.907.520;b3S;I;2;S5;9;CAMPINA GRANDE;PB;03/2024;51.670;20;349;792;1.127;507;144;0;2.939;236;2.838;7.307;8.889;2.018;6;0;21.294;37;1.188;3.212;6.605;1.679;0;0;12.720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;3.286;3.691;1.005;514;0;8.512;762;4.250;1.192;0;2;0;0;6.205;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2.794.761;b3S;I;2;S5;9;VICOSA;MG;03/2024;50.847;24;2.270;5.299;13.456;12.053;7.532;0;40.634;111;1.702;2.609;2.942;897;182;0;8.442;14;52;141;402;140;0;0;749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;612;167;3;0;0;0;1.022;0
COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS;2.405.189;b3S;I;2;S5;9;FLORIANOPOLIS;SC;03/2024;50.552;0;126;380;708;387;297;0;1.897;511;4.974;11.876;12.984;1.608;723;0;32.676;42;516;1.369;1.879;340;0;0;4.147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713;1.726;3.644;3.995;1.350;404;0;11.832;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89.280.960;b3S;I;2;S5;9;CAXIAS DO SUL;RS;03/2024;49.494;646;4.617;11.114;23.236;5.806;0;0;45.419;227;364;952;1.620;455;101;0;3.720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285;70;0;0;0;0;0;355;0
COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS;37.554.441;b3S;I;2;S5;9;DOURADOS;MS;03/2024;49.115;0;1;2;1;0;0;0;3;78;1.382;3.703;5.879;1.977;3.868;771;17.660;38;892;2.456;3.796;695;0;0;7.878;32;147;409;1.065;856;4.427;982;7.917;0;0;0;0;0;0;0;0;0;4.639;755;3.117;0;0;0;8.512;589;2.510;1.357;1.597;215;805;71;7.145;0
GRAZZIOTIN FINANCEIRA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;6.339.468;n1;I;2;S5;14;PASSO FUNDO;RS;03/2024;48.309;0;0;0;0;0;0;0;0;10.556;18.084;18.309;1.360;0;0;0;48.309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES E CARREIRAS PÚBLICAS DO DIREITO DO ESTADO DO RIO GRANDE DO SUL - SICREDI AJURIS RS;3.750.034;b3S;I;2;S4;9;PORTO ALEGRE;RS;03/2024;48.065;22;1.239;4.617;9.525;5.322;4.751;0;25.476;11;332;1.331;2.023;1.021;1.049;0;5.766;0;0;0;0;0;0;0;0;0;22;42;57;57;280;372;832;7;5.252;1.666;16;0;0;0;6.941;0;0;0;0;0;0;0;0;10;645;1.212;2.663;1.799;2.722;0;9.050;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RORAIMA LTDA.;2.137.018;b3S;I;2;S5;9;BOA VISTA;RR;03/2024;47.605;0;0;0;0;0;0;0;0;412;954;16.309;5.039;847;0;0;23.561;0;44;120;202;0;0;0;366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.239;3.764;8.248;6.940;769;0;0;21.960;1.287;431;0;0;0;0;0;1.718;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68.228.006;b3S;I;2;S5;9;SAO PAULO;SP;03/2024;46.445;79;4.774;15.504;18.246;43;1;0;38.648;575;1.084;2.963;3.045;123;6;0;7.797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA - CRESOL SÃO JOÃO DO SUL;9.488.496;b3S;I;2;S5;9;SAO JOAO DO SUL;SC;03/2024;45.697;0;3;11;37;22;0;0;73;120;1.970;3.801;6.236;1.598;139;0;13.864;54;669;1.373;2.871;1.172;59;0;6.198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;5.316;4.217;5.824;4.436;2.545;0;22.353;52;1.627;655;673;190;0;13;3.209;0
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27.171.974;b3S;I;2;S5;9;CARIACICA;ES;03/2024;45.660;70;6.762;21.124;15.857;1.351;0;0;45.164;165;93;145;90;4;0;0;496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO CECRES - SICOOB CECRES;54.603.022;b3S;I;2;S5;9;SAO PAULO;SP;03/2024;45.248;927;3.342;10.925;19.591;3.257;10;0;38.053;185;682;1.690;2.036;399;217;416;5.625;0;49;151;149;16;0;0;365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;643;562;0;0;0;0;0;1.205;0
UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39.231.527;b3S;I;2;S5;9;MACAE;RJ;03/2024;44.911;0;0;0;0;0;0;0;0;202;2.972;6.887;8.533;1.369;190;0;20.154;13;596;1.503;2.074;440;0;0;4.627;0;4;13;20;0;0;0;37;321;6.844;2.895;25;0;0;0;10.084;0;0;0;0;0;0;0;0;250;1.184;2.601;3.159;1.555;1.261;0;10.010;0
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI;2.883.398;b3S;I;2;S5;9;BLUMENAU;SC;03/2024;44.811;3;73;198;312;18;0;0;603;405;4.757;8.069;11.355;2.635;2.345;0;29.566;114;1.180;2.940;5.822;834;0;0;10.890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;941;1.620;1.149;42;0;0;0;3.752;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83.836.114;b3S;I;2;S5;9;BELEM;PA;03/2024;44.778;182;1.768;7.215;15.544;10.071;5.242;0;40.021;89;523;1.142;1.156;124;0;0;3.034;8;102;297;328;66;0;0;801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562;117;241;1;0;0;0;921;0
COOPERATIVA DE CAPITAL E EMPRÉSTIMO COOPERMULTICRED - COOPERMC;51.010.858;b3S;I;2;S5;9;GUARULHOS;SP;03/2024;44.602;59;2.640;9.807;19.606;9.292;1.062;0;42.466;33;308;533;895;356;11;0;2.136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
QISTA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36.583.700;n1;C;2;S4;14;SAO PAULO;SP;03/2024;44.594;0;95;453;570;165;25;0;1.309;4.908;10.669;14.447;6.973;2.091;1.085;1;40.173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;875;1.879;109;0;0;3.113;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL TREZE DE MAIO;9.330.158;b3S;I;2;S5;9;TREZE DE MAIO;SC;03/2024;44.335;0;15;39;111;45;0;0;210;306;1.839;4.249;6.307;1.699;189;0;14.588;190;974;2.642;5.801;1.249;5;0;10.861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;3.092;3.199;3.991;2.878;1.590;0;14.777;381;1.741;487;893;331;11;57;3.900;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF;19.402.130;b3S;I;2;S5;9;BELO HORIZONTE;MG;03/2024;44.019;401;2.621;6.270;13.298;8.734;10.171;0;41.494;65;265;663;644;45;41;0;1.723;2;14;43;99;3;0;0;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211;429;0;0;0;0;0;640;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS ADVOGADOS LTDA. - SICOOB CREDIJUR;2.480.577;b3S;I;2;S5;9;GOIANIA;GO;03/2024;43.974;0;23;67;64;8;0;0;162;639;2.430;6.048;10.575;3.684;433;0;23.809;155;983;2.873;6.373;2.379;4;0;12.766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.356;2.708;275;723;835;1.341;0;7.238;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1.009.908;b3S;I;2;S5;9;PARA DE MINAS;MG;03/2024;43.556;0;0;0;0;0;0;0;0;277;4.358;8.005;11.039;2.468;1.824;0;27.972;20;1.039;2.852;5.640;1.176;0;0;10.728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;80;160;0;0;321;606;3.161;761;8;0;0;0;4.536;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - COOPERSERV;5.667.301;b3S;I;2;S5;9;LENCOIS PAULISTA;SP;03/2024;43.135;109;1.965;4.179;9.708;7.246;16.632;0;39.839;162;498;975;722;108;30;0;2.496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;335;207;4;0;0;0;800;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP;1.703.620;b3S;I;2;S5;9;BOM DESPACHO;MG;03/2024;42.623;2;7;13;1;0;0;0;23;597;5.220;13.491;14.881;1.791;4;0;35.982;1;119;302;505;80;0;0;1.007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;653;0;0;0;815;368;3.022;773;630;2;0;0;4.796;0
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3.862.898;b3S;I;2;S5;9;BELO HORIZONTE;MG;03/2024;42.175;199;2.277;6.143;14.562;8.270;338;0;31.788;195;1.097;2.260;3.250;1.355;1.269;0;9.425;0;11;40;89;39;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286;341;119;38;0;0;0;783;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;4.833.655;b3S;I;2;S5;9;SAO PAULO;SP;03/2024;42.133;765;4.323;10.986;15.034;1.816;18;0;32.942;446;799;1.592;3.134;585;144;0;6.700;31;57;150;347;79;0;0;663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.016;347;447;0;0;0;19;1.828;0
BANCO TRICURY S.A.;57.839.805;b2;I;2;S4;8;SAO PAULO;SP;03/2024;42.087;0;0;0;0;0;0;0;0;616;18.387;4.356;11.684;44;0;0;35.087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.000;0;0;0;0;0;7.000;0
N26 SOCIEDADE DE CRÉDITO DIRETO S.A.;40.867.163;n1;I;3;S5;43;SAO PAULO;SP;03/2024;41.806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.139;1.656;11;0;0;0;41.806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;03/2024;41.648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.311;13.497;3.776;1.065;0;0;41.648;0
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2.382.755;b3S;I;2;S5;9;NATAL;RN;03/2024;41.400;563;1.264;4.147;9.935;9.302;7.079;0;32.290;128;918;1.369;1.977;854;600;0;5.845;15;109;272;433;300;0;0;1.129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;234;167;71;10;0;489;1.299;307;42;0;0;0;0;1.648;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71.441.406;b3S;I;2;S5;9;PEDRO LEOPOLDO;MG;03/2024;40.745;88;1.274;2.733;2.230;1.021;539;0;7.886;503;2.571;5.879;6.183;464;0;0;15.600;42;863;2.337;2.880;493;1;0;6.616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;837;2.341;2.728;1.187;100;0;7.216;884;2.110;434;0;0;0;0;3.428;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74.244.344;b3S;I;2;S5;9;SAO BERNARDO DO CAMPO;SP;03/2024;40.633;9;4.067;14.699;18.631;2.070;0;0;39.477;181;115;320;503;37;0;0;1.156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4.886.317;b3S;I;2;S4;9;CURITIBA;PR;03/2024;39.764;0;1.771;4.989;10.053;6.440;5.643;0;28.896;3;157;325;195;10;0;0;689;0;15;38;58;22;0;0;133;0;0;0;0;0;0;0;0;5;6.757;2.241;11;0;0;0;9.013;0;0;0;0;0;0;0;0;14;216;157;374;253;20;0;1.033;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1.657.678;b3S;I;2;S5;9;SAO SEBASTIAO DO PARAISO;MG;03/2024;39.643;0;0;0;0;0;0;0;0;382;2.331;8.792;13.903;5.686;473;0;31.567;126;501;1.302;2.328;125;0;0;4.382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.089;2.126;188;291;0;0;0;3.694;0
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1.667.766;b3S;I;2;S5;9;NOVA SERRANA;MG;03/2024;39.570;4;14;15;10;0;0;0;43;609;4.038;6.328;5.835;492;28;0;17.331;21;229;533;792;126;0;0;1.701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;1.955;7.426;5.183;388;883;0;15.899;1.222;3.015;163;145;53;0;0;4.598;0
